Date,Open,High,Low,Close,Adj Close,Volume
1995-08-01,1.602679,1.602679,1.553571,1.553571,0.880496,52729600
1995-08-02,1.566964,1.607143,1.562500,1.584821,0.898207,68782000
1995-08-03,1.575893,1.629464,1.566964,1.607143,0.910858,53482800
1995-08-04,1.607143,1.611607,1.562500,1.580357,0.895677,48078800
1995-08-07,1.575893,1.593750,1.540179,1.549107,0.877966,48440000
1995-08-08,1.558036,1.562500,1.513393,1.517857,0.860255,58648800
1995-08-09,1.522321,1.562500,1.517857,1.540179,0.872906,92254400
1995-08-10,1.540179,1.544643,1.522321,1.526786,0.865315,41006000
1995-08-11,1.531250,1.540179,1.495536,1.537946,0.871641,51732800
1995-08-14,1.535714,1.562500,1.531250,1.549107,0.877966,41851600
1995-08-15,1.566964,1.575893,1.540179,1.573661,0.891882,79466800
1995-08-16,1.571429,1.589286,1.558036,1.589286,0.975093,73158400
1995-08-17,1.593750,1.625000,1.575893,1.593750,0.977833,61723200
1995-08-18,1.602679,1.611607,1.562500,1.602679,0.983310,60289600
1995-08-21,1.602679,1.620536,1.575893,1.575893,0.966876,67944800
1995-08-22,1.584821,1.611607,1.575893,1.598214,0.980571,54261200
1995-08-23,1.602679,1.638393,1.593750,1.625000,0.997006,63450800
1995-08-24,1.629464,1.651786,1.625000,1.633929,1.002484,71982400
1995-08-25,1.638393,1.638393,1.593750,1.598214,0.980571,33586000
1995-08-28,1.602679,1.607143,1.535714,1.535714,0.942225,60760000
1995-08-29,1.535714,1.544643,1.517857,1.540179,0.944964,79265200
1995-08-30,1.544643,1.562500,1.540179,1.549107,0.950442,38368400
1995-08-31,1.549107,1.553571,1.535714,1.535714,0.942225,21966000
1995-09-01,1.535714,1.553571,1.531250,1.533482,0.940856,24595200
1995-09-05,1.553571,1.553571,1.526786,1.553571,0.953181,44993200
1995-09-06,1.566964,1.577564,1.553571,1.562500,0.958659,50190000
1995-09-07,1.571429,1.618304,1.562500,1.598214,0.980571,65581600
1995-09-08,1.598214,1.602679,1.589286,1.598214,0.980571,43694000
1995-09-11,1.602679,1.625000,1.580357,1.580357,0.969616,43122800
1995-09-12,1.589286,1.602679,1.522321,1.533482,0.940856,81564000
1995-09-13,1.531250,1.549107,1.500000,1.513393,0.928530,80687600
1995-09-14,1.477679,1.486607,1.419643,1.428571,0.876489,137639600
1995-09-15,1.334821,1.424107,1.267857,1.281250,0.786101,302990800
1995-09-18,1.299107,1.314732,1.281250,1.310268,0.803904,155372000
1995-09-19,1.312500,1.325893,1.290179,1.312500,0.805274,122505600
1995-09-20,1.330357,1.334821,1.303571,1.308036,0.802535,80452400
1995-09-21,1.303571,1.339286,1.299107,1.321429,0.810752,86833600
1995-09-22,1.316964,1.330357,1.299107,1.323661,0.812121,99660400
1995-09-25,1.366071,1.366629,1.334821,1.339843,0.822050,78803200
1995-09-26,1.348214,1.352679,1.325893,1.334821,0.818969,62725600
1995-09-27,1.339286,1.339286,1.241071,1.294643,0.794318,112809200
1995-09-28,1.303571,1.352679,1.303571,1.348214,0.827186,82796000
1995-09-29,1.357143,1.366071,1.316964,1.330357,0.816230,70854000
1995-10-02,1.348214,1.375000,1.339286,1.343750,0.824447,98000000
1995-10-03,1.361607,1.375000,1.325893,1.343750,0.824447,72455600
1995-10-04,1.308036,1.321429,1.285714,1.299107,0.797057,66693200
1995-10-05,1.294643,1.308036,1.281250,1.303571,0.799796,61017600
1995-10-06,1.312500,1.321429,1.272321,1.274554,0.781992,77260400
1995-10-09,1.263393,1.276786,1.227679,1.243304,0.762819,93142000
1995-10-10,1.227679,1.250000,1.200893,1.238839,0.760080,100066400
1995-10-11,1.258929,1.272321,1.218750,1.245536,0.764188,83218800
1995-10-12,1.250000,1.263393,1.241071,1.261161,0.773775,40513200
1995-10-13,1.276786,1.316964,1.267857,1.285714,0.788840,58797200
1995-10-16,1.294643,1.321429,1.281250,1.290179,0.791579,45516800
1995-10-17,1.303571,1.316964,1.281250,1.308036,0.802535,44654400
1995-10-18,1.321429,1.412946,1.312500,1.334821,0.818969,128100000
1995-10-19,1.281250,1.290179,1.241071,1.241071,0.761449,236224800
1995-10-20,1.258929,1.258929,1.236607,1.254464,0.769666,96583200
1995-10-23,1.254464,1.254464,1.241071,1.254464,0.769666,49450800
1995-10-24,1.267857,1.267857,1.245536,1.254464,0.769666,53373600
1995-10-25,1.258929,1.263393,1.241071,1.241071,0.761449,33325600
1995-10-26,1.245536,1.250000,1.232143,1.245536,0.764188,31466400
1995-10-27,1.245536,1.245536,1.218750,1.241071,0.761449,38553200
1995-10-30,1.245536,1.258929,1.236607,1.258929,0.772405,43909600
1995-10-31,1.258929,1.308036,1.254464,1.296875,0.795687,72304400
1995-11-01,1.308036,1.325893,1.267857,1.308036,0.802535,48308400
1995-11-02,1.316964,1.316964,1.294643,1.308036,0.802535,38189200
1995-11-03,1.312500,1.316964,1.281250,1.303571,0.799796,44858800
1995-11-06,1.303571,1.383929,1.299107,1.361607,0.835403,77943600
1995-11-07,1.348214,1.446429,1.339286,1.415179,0.868271,184097200
1995-11-08,1.419643,1.464286,1.383929,1.388393,0.851837,89706400
1995-11-09,1.419643,1.428571,1.388393,1.406250,0.862793,65027200
1995-11-10,1.406250,1.437500,1.388393,1.419643,0.871010,55778800
1995-11-13,1.437500,1.473214,1.428571,1.459821,0.895662,79343600
1995-11-14,1.464286,1.517857,1.464286,1.482143,0.909357,101819200
1995-11-15,1.500000,1.500000,1.433036,1.464286,0.898401,62034000
1995-11-16,1.459821,1.482143,1.410714,1.426339,0.875119,56557200
1995-11-17,1.428571,1.441964,1.419643,1.433036,0.879228,32132800
1995-11-20,1.437500,1.437500,1.375000,1.379464,0.846359,37114000
1995-11-21,1.383929,1.383929,1.352679,1.379464,0.926999,47902400
1995-11-22,1.379464,1.401786,1.375000,1.379464,0.926999,24701600
1995-11-24,1.388393,1.441964,1.383929,1.435268,0.964499,27487600
1995-11-27,1.450893,1.450893,1.406250,1.406250,0.944999,28968800
1995-11-28,1.406250,1.433036,1.401786,1.428571,0.959999,44072000
1995-11-29,1.433036,1.433036,1.392857,1.401786,0.941999,26317200
1995-11-30,1.388393,1.392857,1.357143,1.361607,0.914999,43713600
1995-12-01,1.357143,1.366071,1.325893,1.343750,0.902999,51052400
1995-12-04,1.433036,1.433036,1.392857,1.410714,0.947999,120170400
1995-12-05,1.375000,1.424107,1.366071,1.410714,0.947999,90899200
1995-12-06,1.419643,1.424107,1.370536,1.383929,0.929999,50276800
1995-12-07,1.383929,1.383929,1.352679,1.377232,0.925499,35481600
1995-12-08,1.383929,1.406250,1.352679,1.406250,0.944999,35338800
1995-12-11,1.410714,1.415179,1.370536,1.379464,0.926999,27913200
1995-12-12,1.379464,1.379464,1.357143,1.357143,0.911999,44388400
1995-12-13,1.366071,1.392857,1.312500,1.370536,0.920999,171225600
1995-12-14,1.388393,1.406250,1.357143,1.366071,0.917999,83375600
1995-12-15,1.267857,1.308036,1.227679,1.258929,0.845999,181720000
1995-12-18,1.254464,1.258929,1.138393,1.151786,0.773999,166633600
1995-12-19,1.169643,1.187500,1.151786,1.169643,0.785999,107716000
1995-12-20,1.196429,1.200893,1.160714,1.165179,0.782999,91434000
1995-12-21,1.169643,1.169643,1.129464,1.160714,0.779999,83218800
1995-12-22,1.165179,1.174107,1.147321,1.151786,0.773999,58665600
1995-12-26,1.160714,1.160714,1.133929,1.145089,0.769499,34876800
1995-12-27,1.147321,1.191964,1.138393,1.156250,0.776999,67141200
1995-12-28,1.147321,1.169643,1.138393,1.142857,0.767999,62498800
1995-12-29,1.142857,1.156250,1.129464,1.138393,0.764999,76034000
1996-01-02,1.151786,1.151786,1.133929,1.147321,0.770999,34823600
1996-01-03,1.142857,1.174107,1.138393,1.147321,0.770999,107458400
1996-01-04,1.156250,1.156250,1.120536,1.127232,0.757500,75045600
1996-01-05,1.129464,1.223214,1.120536,1.223214,0.821999,111482000
1996-01-08,1.232143,1.267857,1.214286,1.236607,0.830999,30335200
1996-01-09,1.236607,1.236607,1.169643,1.169643,0.785999,62804000
1996-01-10,1.160714,1.241071,1.151786,1.223214,0.821999,91358400
1996-01-11,1.165179,1.250000,1.156250,1.250000,0.839999,189184800
1996-01-12,1.241071,1.241071,1.187500,1.209821,0.812999,100464000
1996-01-15,1.205357,1.232143,1.191964,1.218750,0.818999,90770400
1996-01-16,1.227679,1.241071,1.200893,1.234375,0.829499,88228000
1996-01-17,1.227679,1.227679,1.205357,1.214286,0.815999,59102400
1996-01-18,1.174107,1.191964,1.084821,1.140625,0.766499,174596800
1996-01-19,1.107143,1.133929,1.049107,1.066964,0.716999,207306400
1996-01-22,1.062500,1.107143,1.044643,1.089286,0.731999,124936000
1996-01-23,1.205357,1.214286,1.107143,1.129464,0.758999,247072000
1996-01-24,1.147321,1.151786,1.133929,1.151786,0.773999,163973600
1996-01-25,1.133929,1.142857,1.075893,1.080357,0.725999,111300000
1996-01-26,1.084821,1.116071,1.022321,1.093750,0.734999,183937600
1996-01-29,1.035714,1.062500,1.026786,1.040179,0.698999,83148800
1996-01-30,0.964286,1.004464,0.959261,0.975446,0.655500,155710800
1996-01-31,0.991071,1.000000,0.977679,0.986607,0.662999,82014800
1996-02-01,0.982143,1.013393,0.982143,1.013393,0.680999,83260800
1996-02-02,1.031250,1.058036,1.026786,1.044643,0.701999,138994800
1996-02-05,1.060268,1.062500,1.035714,1.044643,0.701999,79682400
1996-02-06,1.044643,1.071429,1.044643,1.058036,0.710999,56554400
1996-02-07,1.062500,1.062500,0.991071,1.008929,0.677999,90081600
1996-02-08,0.982143,1.004464,0.982143,0.995536,0.668999,65791600
1996-02-09,0.995536,1.017857,0.986607,0.991071,0.665999,51422000
1996-02-12,1.004464,1.017857,1.000000,1.013393,0.680999,48568800
1996-02-13,1.000000,1.031250,0.995536,1.004464,0.674999,57125600
1996-02-14,1.008929,1.008929,0.979911,0.986607,0.662999,40796000
1996-02-15,0.986607,1.004464,0.977679,1.000000,0.671999,30520000
1996-02-16,1.004464,1.013393,0.982143,0.982143,0.659999,39110400
1996-02-20,1.000000,1.053571,1.000000,1.035714,0.695999,94228400
1996-02-21,1.049107,1.062500,1.040179,1.058036,0.710999,55459600
1996-02-22,1.071429,1.075893,1.058036,1.066964,0.716999,46046000
1996-02-23,1.066964,1.080357,1.058036,1.066964,0.716999,43321600
1996-02-26,1.071429,1.075893,1.053571,1.053571,0.707999,29570800
1996-02-27,1.066964,1.066964,1.017857,1.022321,0.686999,37290400
1996-02-28,1.031250,1.031250,0.986607,0.991071,0.665999,46978400
1996-02-29,0.982143,0.991071,0.973214,0.982143,0.659999,28221200
1996-03-01,0.986607,0.986607,0.950893,0.959821,0.645000,57783600
1996-03-04,0.973214,0.977679,0.937500,0.937500,0.629999,46888800
1996-03-05,0.946429,0.955357,0.937500,0.950893,0.638999,29610000
1996-03-06,0.955357,0.959821,0.933036,0.935268,0.628499,24763200
1996-03-07,0.937500,0.941964,0.906250,0.921875,0.619499,65016000
1996-03-08,0.919643,0.937500,0.892857,0.928571,0.623999,37251200
1996-03-11,0.937500,0.941964,0.919643,0.924107,0.620999,31752000
1996-03-12,0.928571,0.941964,0.915179,0.921875,0.619499,24038000
1996-03-13,0.924107,0.933036,0.915179,0.919643,0.617999,24920000
1996-03-14,0.924107,0.924107,0.910714,0.915179,0.614999,23340800
1996-03-15,0.928571,0.928571,0.910714,0.924107,0.620999,25345600
1996-03-18,0.926339,0.933036,0.919643,0.933036,0.626999,27283200
1996-03-19,0.941964,0.946429,0.915179,0.919643,0.617999,31091200
1996-03-20,0.919643,0.919643,0.897321,0.901786,0.605999,28996800
1996-03-21,0.910714,0.910714,0.892857,0.897321,0.602999,27496000
1996-03-22,0.901786,0.906250,0.888393,0.906250,0.608999,26891200
1996-03-25,0.910714,0.919643,0.857143,0.857143,0.575999,41092800
1996-03-26,0.857143,0.875000,0.843750,0.852679,0.573000,40199600
1996-03-27,0.830357,0.901786,0.821429,0.901786,0.605999,107324000
1996-03-28,0.883929,0.915179,0.861607,0.863839,0.580500,73973200
1996-03-29,0.866071,0.883929,0.848214,0.877232,0.589500,41630400
1996-04-01,0.897321,0.924107,0.875557,0.910714,0.611999,39659200
1996-04-02,0.915179,0.915179,0.888393,0.892857,0.599999,25359600
1996-04-03,0.897321,0.897321,0.868861,0.877232,0.589500,18060000
1996-04-04,0.879464,0.879464,0.857143,0.861607,0.578999,21512400
1996-04-08,0.852679,0.875000,0.848214,0.870536,0.585000,42207200
1996-04-09,0.888393,0.946429,0.870536,0.928571,0.623999,58769200
1996-04-10,0.933036,0.946429,0.924107,0.928571,0.623999,43691200
1996-04-11,0.933036,0.937500,0.910714,0.919643,0.617999,24567200
1996-04-12,0.924107,0.924107,0.906250,0.910714,0.611999,20358800
1996-04-15,0.910714,0.919643,0.892857,0.919643,0.617999,38519600
1996-04-16,0.924107,0.928571,0.915179,0.924107,0.620999,25354000
1996-04-17,0.924107,0.928571,0.897321,0.901786,0.605999,21352800
1996-04-18,0.906250,0.906807,0.866071,0.883929,0.593999,54311600
1996-04-19,0.879464,0.897321,0.879464,0.895089,0.601499,25449200
1996-04-22,0.901786,0.910714,0.888393,0.897321,0.602999,27778800
1996-04-23,0.897321,0.901786,0.879464,0.883929,0.593999,42487200
1996-04-24,0.879464,0.883929,0.863839,0.866071,0.581999,32085200
1996-04-25,0.870536,0.888393,0.861607,0.888393,0.596999,43601600
1996-04-26,0.892857,0.897321,0.879464,0.883929,0.593999,47216400
1996-04-29,0.892857,0.892857,0.875000,0.883929,0.593999,30262400
1996-04-30,0.888393,0.888393,0.861607,0.870536,0.585000,34165600
1996-05-01,0.870536,0.883929,0.861607,0.870536,0.585000,28176400
1996-05-02,0.875000,0.875000,0.839286,0.848214,0.570000,47076400
1996-05-03,0.861607,0.861607,0.839286,0.852679,0.573000,27115200
1996-05-06,0.888393,0.924107,0.883929,0.915179,0.614999,72371600
1996-05-07,0.941964,0.977679,0.937500,0.959821,0.645000,88384800
1996-05-08,0.973214,0.973214,0.915179,0.955357,0.641999,46698400
1996-05-09,0.941964,0.946429,0.919643,0.933036,0.626999,24519600
1996-05-10,0.937500,0.977679,0.928571,0.973214,0.653999,27647200
1996-05-13,0.968750,0.986607,0.950893,0.966518,0.649499,46754400
1996-05-14,0.991071,1.000000,0.982143,0.982143,0.659999,49406000
1996-05-15,0.995536,1.031250,0.991071,1.017857,0.683999,73091200
1996-05-16,1.008929,1.022321,0.995536,1.013393,0.680999,32519200
1996-05-17,1.013393,1.013393,0.982143,0.986607,0.662999,30825200
1996-05-20,0.995536,1.004464,0.986607,0.997768,0.670499,21128800
1996-05-21,1.000000,1.004464,0.968750,0.968750,0.650999,28596400
1996-05-22,0.977679,0.977679,0.919643,0.930804,0.625499,50470000
1996-05-23,0.933036,0.950893,0.919643,0.937500,0.629999,31012800
1996-05-24,0.937500,0.959821,0.933036,0.955357,0.641999,28310800
1996-05-28,0.955357,0.973214,0.941964,0.941964,0.632999,25463200
1996-05-29,0.937500,0.937500,0.883929,0.888393,0.596999,54880000
1996-05-30,0.888393,0.919643,0.883929,0.910714,0.611999,25866400
1996-05-31,0.915179,0.950893,0.910714,0.933036,0.626999,40661600
1996-06-03,0.924107,0.928571,0.883929,0.883929,0.593999,31365600
1996-06-04,0.857143,0.870536,0.852679,0.863839,0.580500,190559600
1996-06-05,0.906250,0.910714,0.866071,0.897321,0.602999,127526000
1996-06-06,0.892857,0.901786,0.861607,0.866071,0.581999,90524000
1996-06-07,0.857143,0.870536,0.839286,0.870536,0.585000,66942400
1996-06-10,0.870536,0.875000,0.857143,0.861607,0.578999,26591600
1996-06-11,0.866071,0.866071,0.857143,0.857143,0.575999,38264800
1996-06-12,0.875000,0.875000,0.857143,0.866071,0.581999,37979200
1996-06-13,0.870536,0.890064,0.857143,0.879464,0.590999,47854800
1996-06-14,0.883929,0.883929,0.852679,0.854911,0.574500,36240400
1996-06-17,0.861607,0.861607,0.843750,0.843750,0.566999,28232400
1996-06-18,0.843750,0.848214,0.808036,0.812500,0.545999,55806800
1996-06-19,0.825893,0.834821,0.808036,0.825893,0.555000,33616800
1996-06-20,0.834821,0.834821,0.803571,0.812500,0.545999,36772400
1996-06-21,0.816964,0.816964,0.799107,0.808036,0.542999,40462800
1996-06-24,0.808036,0.808036,0.790179,0.794643,0.533999,30690800
1996-06-25,0.790179,0.794643,0.727679,0.736607,0.494999,61740000
1996-06-26,0.736607,0.741071,0.700893,0.709821,0.476999,101082800
1996-06-27,0.714286,0.750000,0.705357,0.736607,0.494999,57310400
1996-06-28,0.745536,0.750000,0.736607,0.750000,0.504000,28921200
1996-07-01,0.754464,0.767857,0.750000,0.767857,0.515999,32995200
1996-07-02,0.763393,0.767857,0.750000,0.750000,0.504000,22251600
1996-07-03,0.727679,0.727679,0.691964,0.691964,0.465000,72153200
1996-07-05,0.691964,0.705357,0.687500,0.696429,0.468000,26538400
1996-07-08,0.700893,0.709821,0.678571,0.683036,0.458999,47227600
1996-07-09,0.696429,0.700893,0.678571,0.678571,0.456000,46956000
1996-07-10,0.683036,0.696429,0.669643,0.669643,0.450000,42347200
1996-07-11,0.669643,0.674107,0.620536,0.638393,0.429000,72788800
1996-07-12,0.656250,0.656250,0.616071,0.645089,0.433500,67247600
1996-07-15,0.647321,0.647321,0.611607,0.613839,0.412500,33306000
1996-07-16,0.620536,0.620536,0.571429,0.602679,0.405000,72304400
1996-07-17,0.620536,0.625000,0.593750,0.602679,0.405000,58399600
1996-07-18,0.767857,0.776786,0.727118,0.745536,0.501000,224263200
1996-07-19,0.745536,0.750000,0.741071,0.741071,0.498000,66494400
1996-07-22,0.745536,0.745536,0.714286,0.723214,0.486000,38052000
1996-07-23,0.732143,0.736607,0.723214,0.732143,0.492000,32530400
1996-07-24,0.714286,0.750000,0.709821,0.743304,0.499500,66018400
1996-07-25,0.754464,0.763393,0.741071,0.750000,0.504000,28607600
1996-07-26,0.767857,0.785714,0.754464,0.785714,0.527999,30920400
1996-07-29,0.785714,0.803571,0.776786,0.794643,0.533999,48924400
1996-07-30,0.808036,0.812500,0.758929,0.763393,0.512999,47350800
1996-07-31,0.758929,0.785714,0.758929,0.785714,0.527999,23195200
1996-08-01,0.785714,0.785714,0.754464,0.758929,0.509999,27540800
1996-08-02,0.772321,0.785714,0.758929,0.772321,0.518999,31987200
1996-08-05,0.772321,0.781250,0.745536,0.750000,0.504000,25253200
1996-08-06,0.750000,0.767857,0.741071,0.767857,0.515999,23396800
1996-08-07,0.776786,0.808036,0.772321,0.799107,0.537000,62115200
1996-08-08,0.799107,0.799107,0.781250,0.790179,0.531000,25379200
1996-08-09,0.794643,0.834821,0.790179,0.825893,0.555000,57696800
1996-08-12,0.834821,0.843750,0.799107,0.821429,0.552000,37836400
1996-08-13,0.816964,0.825893,0.799107,0.803571,0.540000,25877600
1996-08-14,0.808036,0.821429,0.808036,0.812500,0.545999,17964800
1996-08-15,0.808036,0.812500,0.794643,0.794643,0.533999,26905200
1996-08-16,0.808036,0.808036,0.790179,0.803571,0.540000,35439600
1996-08-19,0.799107,0.843750,0.799107,0.843750,0.566999,56579600
1996-08-20,0.852679,0.852679,0.834821,0.839286,0.563999,52939600
1996-08-21,0.839286,0.843750,0.816964,0.821429,0.552000,28336000
1996-08-22,0.821429,0.830357,0.816964,0.830357,0.557999,21921200
1996-08-23,0.821429,0.857143,0.821429,0.852679,0.573000,50864800
1996-08-26,0.852679,0.861607,0.839286,0.861607,0.578999,22419600
1996-08-27,0.861607,0.892857,0.857143,0.887832,0.596623,72326800
1996-08-28,0.888393,0.892857,0.875000,0.888393,0.596999,40899600
1996-08-29,0.888393,0.888393,0.870536,0.875000,0.587999,26731600
1996-08-30,0.883929,0.883929,0.866071,0.866071,0.581999,26432000
1996-09-03,0.861607,0.870536,0.852679,0.861607,0.578999,17074400
1996-09-04,0.852679,0.879464,0.852679,0.861607,0.578999,25362400
1996-09-05,0.839286,0.848214,0.816964,0.816964,0.548999,69896400
1996-09-06,0.825893,0.830357,0.808036,0.821429,0.552000,60208400
1996-09-09,0.808036,0.812500,0.781250,0.785714,0.527999,37060800
1996-09-10,0.790179,0.790179,0.767857,0.767857,0.515999,38928400
1996-09-11,0.767857,0.776786,0.750000,0.754464,0.507000,36800400
1996-09-12,0.750000,0.754464,0.723214,0.727679,0.489000,65228800
1996-09-13,0.727679,0.758929,0.727679,0.750000,0.504000,41652800
1996-09-16,0.767857,0.821429,0.763393,0.799107,0.537000,61163200
1996-09-17,0.816964,0.825893,0.803571,0.821429,0.552000,52292800
1996-09-18,0.821429,0.861607,0.816964,0.839286,0.563999,88340000
1996-09-19,0.843750,0.843750,0.834821,0.834821,0.561000,29867600
1996-09-20,0.834821,0.839286,0.812500,0.816964,0.548999,37287600
1996-09-23,0.816964,0.816964,0.799107,0.799107,0.537000,11440800
1996-09-24,0.799107,0.816964,0.799107,0.803571,0.540000,35946400
1996-09-25,0.803571,0.808036,0.785714,0.799107,0.537000,27260800
1996-09-26,0.799107,0.803571,0.794643,0.799107,0.537000,25821600
1996-09-27,0.794643,0.799107,0.790179,0.796875,0.535499,20392400
1996-09-30,0.790179,0.799107,0.790179,0.792411,0.532500,21361200
1996-10-01,0.785714,0.883929,0.785714,0.879464,0.590999,134811600
1996-10-02,0.843750,0.879464,0.825893,0.843750,0.566999,69204800
1996-10-03,0.843750,0.848214,0.799107,0.799107,0.537000,56929600
1996-10-04,0.816964,0.825893,0.790179,0.814732,0.547500,33364800
1996-10-07,0.821429,0.834821,0.816964,0.825893,0.555000,23928800
1996-10-08,0.839286,0.866071,0.830357,0.830357,0.557999,47608400
1996-10-09,0.834821,0.843750,0.816964,0.821429,0.552000,21302400
1996-10-10,0.852679,0.875000,0.848214,0.863839,0.580500,69174000
1996-10-11,0.870536,0.879464,0.857143,0.866071,0.581999,30172800
1996-10-14,0.875000,0.906250,0.866071,0.901786,0.605999,67421200
1996-10-15,0.919643,0.924107,0.892857,0.901786,0.605999,90764800
1996-10-16,0.901786,0.933036,0.879464,0.919643,0.617999,83686400
1996-10-17,0.982143,0.991071,0.941964,0.941964,0.632999,256656400
1996-10-18,0.946429,0.950893,0.928571,0.948661,0.637499,95664800
1996-10-21,0.946429,0.950893,0.910714,0.915179,0.614999,46902800
1996-10-22,0.915179,0.915179,0.866071,0.888393,0.596999,53429600
1996-10-23,0.883929,0.901786,0.870536,0.883929,0.593999,40014800
1996-10-24,0.892857,0.892857,0.875000,0.883929,0.593999,21092400
1996-10-25,0.888393,0.892857,0.875000,0.875000,0.587999,19390000
1996-10-28,0.897321,0.897321,0.875000,0.875000,0.587999,29999200
1996-10-29,0.879464,0.883929,0.825893,0.830357,0.557999,49907200
1996-10-30,0.839286,0.857143,0.816964,0.816964,0.548999,64262800
1996-10-31,0.830357,0.834821,0.794643,0.821429,0.552000,48554800
1996-11-01,0.834821,0.866071,0.825893,0.866071,0.581999,52833200
1996-11-04,0.870536,0.875000,0.848214,0.870536,0.585000,22817200
1996-11-05,0.875000,0.924107,0.875000,0.910714,0.611999,94528000
1996-11-06,0.915179,0.919643,0.888393,0.910714,0.611999,45077200
1996-11-07,0.906250,0.928571,0.901786,0.924107,0.620999,38768800
1996-11-08,0.924107,0.937500,0.919643,0.937500,0.629999,47177200
1996-11-11,0.941964,0.941964,0.924107,0.928571,0.623999,23133600
1996-11-12,0.933036,0.937500,0.897321,0.901786,0.605999,35739200
1996-11-13,0.906250,0.924107,0.892857,0.912946,0.613499,20902000
1996-11-14,0.910714,0.919643,0.906250,0.915179,0.614999,12132400
1996-11-15,0.924107,0.928571,0.892857,0.892857,0.599999,32678800
1996-11-18,0.892857,0.897321,0.875000,0.883929,0.593999,38208800
1996-11-19,0.888393,0.897321,0.879464,0.888393,0.596999,31108000
1996-11-20,0.888393,0.906250,0.888393,0.892857,0.599999,25774000
1996-11-21,0.888393,0.892857,0.870536,0.875000,0.587999,17651200
1996-11-22,0.875000,0.901786,0.875000,0.901786,0.605999,25995200
1996-11-25,0.906250,0.910714,0.892857,0.892857,0.599999,19737200
1996-11-26,0.888393,0.892857,0.857143,0.866071,0.581999,28246400
1996-11-27,0.861607,0.879464,0.861607,0.875000,0.587999,22260000
1996-11-29,0.875000,0.879464,0.857143,0.861607,0.578999,10572800
1996-12-02,0.861607,0.897321,0.852679,0.897321,0.602999,43744400
1996-12-03,0.901786,0.910714,0.892857,0.897321,0.602999,68882800
1996-12-04,0.897321,0.906250,0.888393,0.892857,0.599999,47706400
1996-12-05,0.892857,0.901786,0.892857,0.892857,0.599999,35534800
1996-12-06,0.870536,0.906250,0.857143,0.897321,0.602999,57346800
1996-12-09,0.901786,0.906250,0.886161,0.892857,0.599999,39662000
1996-12-10,0.888393,0.892857,0.866071,0.875000,0.587999,46071200
1996-12-11,0.848214,0.866071,0.848214,0.857143,0.575999,40840800
1996-12-12,0.861607,0.866071,0.852679,0.852679,0.573000,21750400
1996-12-13,0.848214,0.852679,0.830357,0.830357,0.557999,22274000
1996-12-16,0.839286,0.839286,0.803571,0.808036,0.542999,37310000
1996-12-17,0.799107,0.803571,0.794643,0.803571,0.540000,39312000
1996-12-18,0.812500,0.825893,0.808036,0.825893,0.555000,51268000
1996-12-19,0.821429,0.830357,0.794643,0.794643,0.533999,34221600
1996-12-20,0.803571,0.843750,0.763393,0.839286,0.563999,136609200
1996-12-23,0.857143,0.866071,0.830357,0.830357,0.557999,83076000
1996-12-24,0.830357,0.834821,0.816964,0.825893,0.555000,14403200
1996-12-26,0.830357,0.830357,0.816964,0.821429,0.552000,21221200
1996-12-27,0.816964,0.848214,0.816964,0.825893,0.555000,34249600
1996-12-30,0.825893,0.830357,0.776786,0.776786,0.522000,65450000
1996-12-31,0.763393,0.767857,0.741071,0.745536,0.501000,95936400
1997-01-02,0.754464,0.758929,0.741071,0.750000,0.504000,35778400
1997-01-03,0.754464,0.794643,0.750000,0.776786,0.522000,29929200
1997-01-06,0.629464,0.655132,0.616071,0.638393,0.429000,470708000
1997-01-07,0.647321,0.651786,0.625000,0.625000,0.420000,244232800
1997-01-08,0.651786,0.656250,0.620536,0.629464,0.423000,275032800
1997-01-09,0.633929,0.638393,0.625000,0.633929,0.426000,111664000
1997-01-10,0.629464,0.651786,0.629464,0.651786,0.438000,88429600
1997-01-13,0.660714,0.660714,0.647321,0.647321,0.434999,76437200
1997-01-14,0.656250,0.656250,0.633929,0.638393,0.429000,63943600
1997-01-15,0.642857,0.642857,0.611607,0.616071,0.414000,108273200
1997-01-16,0.611607,0.611607,0.593750,0.598214,0.402000,167826400
1997-01-17,0.598214,0.611607,0.593750,0.598214,0.402000,81286800
1997-01-20,0.602679,0.611607,0.598214,0.604911,0.406500,72906400
1997-01-21,0.607143,0.616071,0.602679,0.616071,0.414000,71206800
1997-01-22,0.620536,0.625000,0.607143,0.613839,0.412500,51405200
1997-01-23,0.616071,0.620536,0.611607,0.616071,0.414000,43086400
1997-01-24,0.616071,0.616071,0.602679,0.602679,0.405000,47070800
1997-01-27,0.611607,0.616071,0.593750,0.593750,0.399000,53510800
1997-01-28,0.607143,0.607143,0.589286,0.593750,0.399000,52640000
1997-01-29,0.593750,0.598214,0.589286,0.593750,0.399000,37926000
1997-01-30,0.598214,0.598214,0.589286,0.598214,0.402000,34983200
1997-01-31,0.593750,0.593750,0.589286,0.593750,0.399000,49907200
1997-02-03,0.602679,0.607143,0.580357,0.582589,0.391500,92027600
1997-02-04,0.580357,0.584821,0.540179,0.549107,0.369000,178161200
1997-02-05,0.544643,0.558036,0.544643,0.544643,0.366000,98621600
1997-02-06,0.544643,0.575893,0.544643,0.571429,0.384000,99876000
1997-02-07,0.589286,0.589286,0.562500,0.564732,0.379500,58816800
1997-02-10,0.575893,0.575893,0.558036,0.558036,0.375000,46351200
